german-hamburg	endgültig	finally, once and for all	Nora: Dann lege ich die Superlative endgültig ins Archiv.
german-hamburg	entscheiden	to decide, make up your mind	Nora: Und ich muss mich für ein Gewässer entscheiden?
german-hamburg	entscheidend	decisive, crucial	Entscheidend war der Satz mit dem Vertrag.
german-hamburg	entscheidet	decides (entscheiden)	Ob du bleibst, entscheidet die nächste Bö, nicht die Versammlung.
german-hamburg	entscheidung	decision (die Entscheidung)	Wiebke: Kluge Entscheidung.
german-hamburg	entschuldigung	apology; excuse me (die Entschuldigung)	Entschuldigung.
german-hamburg	er	he	Ole zählt im Stillen die Jahre, die er auf so eine Wohnung gewartet hätte.
german-hamburg	erklärt	explains (erklären)	Merle: Daran, dass niemand mehr erklärt, warum gerade geschwiegen wird.
german-hamburg	ernst	serious (der Ernst); seriously? (Dein Ernst?)	Ole: Er meint das ernst.
german-hamburg	erst	only, not until; for now (erst mal)	Nora: Andere würden sich bei so einem Wetter gar nicht erst aus dem Bett wagen.
german-hamburg	erste	first (erst, declined)	Boysen schneidet den Kuchen an und schiebt Nora das erste Stück hin.
german-hamburg	ersten	first	Das höre ich heute zum ersten Mal.
german-hamburg	erzählt	tells, recounts (erzählen)	Man wartet, bis es einer von selbst erzählt.
german-hamburg	es	it	Merle: Das ist es.
german-hamburg	esse	eat (essen, ich form)	Nora: Dann esse ich es ehrfürchtig und nehme meine Schnecke schnell wieder mit.
german-hamburg	etwas	something	Zur kleinen Einweihung in Noras Wohnung kommen nur drei Gäste, dafür bringt jeder etwas mit.
german-hamburg	ewig	forever, endlessly	Außen hart, innen weich, und man kommt ewig nicht durch die Schale.
german-hamburg	falsch	wrong, incorrect	Merle: Falsch geraten.
german-hamburg	familie	family	Nora: Bei mir zu Hause fragt man erst nach dem Befinden, dem Wetter, der ganzen Familie.
german-hamburg	fast	almost, nearly	Das klingt fast kühl.
german-hamburg	fehler	mistake (der Fehler)	Ole: Genau das ist der Fehler.
german-hamburg	fehlt	is missing (fehlen)	Jetzt fehlt nur noch, dass du ihn irgendwann sogar magst.
german-hamburg	feierabend	end of the workday, sacred free time (der Feierabend)	Feierabend an der Elbe.
german-hamburg	feierlich	solemnly, ceremoniously	Dann nehme ich meine Frage von eben feierlich zurück.
german-hamburg	fenster	window; here: assigned time slot (das Fenster)	Nora zählt die Fenster.
german-hamburg	finde	find, think (finden)	Und wo finde ich das alles schriftlich?
german-hamburg	findet	finds (finden)	Wer die Wohnung zu toll findet, wirkt verzweifelt.
german-hamburg	flach	flat	Ein Franzbrötchen wird flach gedrückt und im eigenen Zucker karamellisiert.
german-hamburg	flasche	bottle (die Flasche)	Frau Boysen von nebenan stellt einen selbstgebackenen Kuchen auf den Tisch, Ole eine Flasche Wein.
german-hamburg	flur	corridor, hallway (der Flur)	Im Flur stapeln sich Wäschekörbe.
german-hamburg	folie	presentation slide (die Folie)	Carstens überfliegt die erste Folie und legt sie zur Seite.
german-hamburg	frag	ask (fragen)	Frag einen Hamburger nach seinem Verein, und du kennst ihn besser als nach jedem langen Gespräch.
german-hamburg	frage	question (die Frage)	Ole: Falsche Frage.
german-hamburg	fragen	to ask	Nora: Also ist Nicht-Fragen bei euch das, was bei uns das Ausfragen ist.
german-hamburg	fragst	you ask (fragen)	Und weil du fragst, ohne zu fragen: Mir geht es bestens.
german-hamburg	fragt	asks (fragen)	Man fragt nicht.
german-hamburg	frau	Mrs.; woman (die Frau)	Frau Boysen von nebenan stellt einen selbstgebackenen Kuchen auf den Tisch, Ole eine Flasche Wein.
german-hamburg	freue	I am glad (ich freue mich, from sich freuen)	Ruf das nächste Mal kurz an, dann freue ich mich wirklich.
german-hamburg	freundlich	friendly	Freundlich an der Oberfläche, aber praktisch wird es erst, wenn du gar nicht mehr fragst.
german-hamburg	frisch	fresh	Schreier: Alles frisch, alles echt, und ein Strauß Blumen obendrauf, weil dein Gesicht mir gefällt!
german-hamburg	frischen	fresh (frisch)	Hinter der Theke stapelt Wiebke die frischen Franzbrötchen.
german-hamburg	frischer	fresh, crisp (frisch)	Was für ein wunderschöner, frischer Vormittag hier im Norden.
german-hamburg	früh	early; too early (zu früh)	Sonntags früh im Fischmarkt macht der Norden eine einzige Ausnahme.
german-hamburg	fähre	ferry	In sieben Jahren spricht sie längst fließend Hamburgisch, hat zwei Umzüge hinter sich und weiß, wo welche Fähre ablegt.
german-hamburg	fällt	falls; the decision is made (die Entscheidung fällt)	Ein Tor fällt, und die Tribüne explodiert in einem einzigen Aufschrei.
german-hamburg	fühlt	feels (fühlen); feels like (fühlt sich an)	Nora: Und wer nichts fühlt, bekommt den Zuschlag?
german-hamburg	führt	leads, guides (führen)	Drinnen führt Herr Timm die Gruppe durch zwei helle Zimmer.
german-hamburg	für	for	Hier zählt nicht der Pokal, hier zählt, für wen du singst.
german-hamburg	fürs	for the (für das)	Elbe oder Alster, das ist hier eine Entscheidung fürs Leben.
german-hamburg	ganz	completely, quite	Ich bin ganz gerührt, ehrlich.
german-hamburg	ganze	whole (ganz)	Nora: Also spaltet ein Fußball die ganze Stadt in zwei Lager?
german-hamburg	ganzen	whole, all the (colloquial)	Merle hat heute noch keinen ganzen Satz gesagt.
german-hamburg	gar	nothing at all (gar nichts)	Bevor Sie sich verlieben, ein Hinweis: Vermietet wird bei uns gar nichts.
german-hamburg	gegen	against; compared with	Grog gegen alles.
german-hamburg	geh	go! (gehen)	Zieh den Nerz an, geh raus, und der Regen wird dir gleichgültig.
german-hamburg	gehen	to go, walk	Gehen alle brav nach Hause?
german-hamburg	gehst	go (gehen)	Tüte auf, Augen zu, und du gehst als glückliche Frau nach Hause!
german-hamburg	geht	goes; go ahead (Geht vor, from gehen)	Es geht nicht um besser, es geht um Zugehörigkeit.
german-hamburg	gehört	belongs (gehören)	Boysen: Der Hinterhof gehört allen.
german-hamburg	geländer	a railing, banister	Ole winkt sie heran; neben ihm lehnt Merle aus der Buchhaltung am Geländer.
german-hamburg	gemeint	meant (meinen)	Merle: Ist auch so gemeint.
german-hamburg	genau	exactly	Fiete: Genau.
german-hamburg	genommen	taken (nehmen); would have taken me (hätte mich genommen)	Nora: Weil mich vor einem Jahr jemand an genau dieser Theke an die Hand genommen hat.
german-hamburg	gerade	just now	Ole: Merkst du, was gerade passiert ist?
german-hamburg	gern	gladly; would like (hätte gern)	Sehr gern.
german-hamburg	gesagt	said (sagen)	Ich habe seit zehn Minuten nichts gesagt und fühle mich zum ersten Mal richtig wohl.
german-hamburg	gesicht	face (das Gesicht)	Schreier: Alles frisch, alles echt, und ein Strauß Blumen obendrauf, weil dein Gesicht mir gefällt!
german-hamburg	gespräch	conversation, talk (das Gespräch)	Frag einen Hamburger nach seinem Verein, und du kennst ihn besser als nach jedem langen Gespräch.
german-hamburg	gewinnt	wins (gewinnen)	Nora: Aber genau damit gewinnt man doch einen Kunden.
german-hamburg	gibt	gives (geben); there is (es gibt)	Merle: Regeln gibt es hier keine, nur Herzblut.
german-hamburg	gilt	is considered as (gilt als, from gelten)	Wiebke: Ein Einzug ohne Franzbrötchen gilt nicht.
german-hamburg	glaub	believe (glauben)	Glaub mir, hinter dem einen Wort steckt mehr Wärme als hinter zehn höflichen Sätzen.
german-hamburg	gleich	right away	Es sind zu viele, und alle sehen gleich aus.
german-hamburg	gleichzeitig	simultaneously, at the same time	Woanders reden nach der Arbeit alle gleichzeitig durcheinander.
german-hamburg	greifen	to grip, grasp	Rund wäre doch praktischer zum Greifen.
german-hamburg	grinsend	grinning	Ein weiterer Kunde tritt ein, sieht Nora und ruft ihr grinsend Hummel Hummel zu.
german-hamburg	grinst	grins (grinsen)	Ole kommt herein, hört das Stichwort und grinst.
german-hamburg	großzügig	generous	Da darf man ausnahmsweise großzügig sein.
german-hamburg	grün	green	Der Innenhof liegt hinter dem Tor, grün und völlig gleichgültig gegenüber Noras Zeitplan.
german-hamburg	grüßen	greetings (der Gruß, dative); to greet	Sie halten den Hof sauber, Sie grüßen, Sie drängen sich nicht auf.
german-hamburg	gut	good; alright then (na gut)	Nora: Gut.
german-hamburg	gute	good (gut, declined)	Ole: Gute Wahl.
german-hamburg	guten	good (gut, declined)	In guten Zeiten sechs.
german-hamburg	gäste	guests (der Gast)	Zur kleinen Einweihung in Noras Wohnung kommen nur drei Gäste, dafür bringt jeder etwas mit.
german-hamburg	habe	have (haben)	Nora: Ich habe jetzt Fisch für eine Woche und keine Ahnung, wie das passiert ist.
german-hamburg	haben	to have	Die Wohnung können Sie haben.
german-hamburg	haken	the catch, hidden downside (der Haken)	Ole: Frag sie nach dem Haken.
german-hamburg	halben	half (declined)	Nicht den halben Hafen.
german-hamburg	hallo	hello	Und wie sage ich noch mal richtig hallo?
german-hamburg	halt	hold on tight (halt dich fest, from halten)	Eine Bö erwischt das Boot, Gischt klatscht über Bord, und Nora verliert für einen Moment den Halt.
german-hamburg	hand	hand	Fiete drückt Nora einen Schal in die Hand, Merle klatscht schon im Takt mit.
german-hamburg	hart	hard, tough	Außen hart, innen weich, und man kommt ewig nicht durch die Schale.
german-hamburg	hast	have (haben, du form)	Ole: Und du hast gerade deine erste Vokabel gelernt: Kann man so machen.
german-hamburg	hat	has (haben)	In sieben Jahren spricht sie längst fließend Hamburgisch, hat zwei Umzüge hinter sich und weiß, wo welche Fähre ablegt.
german-hamburg	haus	house, building (das Haus)	Ich wollte nur, dass Sie das Wichtigste im Haus wissen.
german-hamburg	hause	home (nach Hause, from ward)	Tüte auf, Augen zu, und du gehst als glückliche Frau nach Hause!
german-hamburg	heben	to lift, raise	Ein breitschultriger Mann im Ölzeug nickt Richtung Pegel, ohne den Blick zu heben.
german-hamburg	heilig	holy, sacred	Feierabend ist heilig, aber laut wird es hier trotzdem nie.
german-hamburg	heimlich	secretly	Nora: Ihr prüft die Leute also heimlich.
german-hamburg	heißt	means, is called (heißen)	Kann man so machen heißt: sauber, richtig, nichts auszusetzen.
german-hamburg	her	here, this way (zeig mal her)	Ole: Komm her.
german-hamburg	herbst	autumn	Ole: Jeden Herbst aufs Neue.
german-hamburg	herkomme	where I come from (wo ich herkomme, from herkommen)	Nora: Wo ich herkomme, bekommt die Wohnung, wer am meisten Begeisterung zeigt.
german-hamburg	herr	Mr. (der Herr)	Drinnen führt Herr Timm die Gruppe durch zwei helle Zimmer.
german-hamburg	herz	heart	Pauli ist der Underdog, der Kiez, das linke Herz der Stadt.
german-hamburg	herzblut	heart and soul, passion	Merle: Regeln gibt es hier keine, nur Herzblut.
german-hamburg	herzlich	warm, cordial; welcome (herzlich willkommen)	Wer bohrt, wirkt übergriffig, nicht herzlich.
german-hamburg	heute	today	Das höre ich heute zum ersten Mal.
german-hamburg	hier	here	Hier zählt nicht der Pokal, hier zählt, für wen du singst.
german-hamburg	himmel	sky (der Himmel)	Der Himmel ändert sich nicht, also änderst du dich.
german-hamburg	hin	there (direction); there alone (allein hin)	Boysen schneidet den Kuchen an und schiebt Nora das erste Stück hin.
german-hamburg	hinaus	out, outside	Nora schlüpft in den gelben Mantel und tritt hinaus vor die Tür.
german-hamburg	hinter	behind	In sieben Jahren spricht sie längst fließend Hamburgisch, hat zwei Umzüge hinter sich und weiß, wo welche Fähre ablegt.
german-hamburg	holt	fetches, gets (holen)	Sie holt kurz Luft.
german-hamburg	hälfte	half	Aber spar dir die Hälfte.
german-hamburg	hält	holds (halten)	Sonst hält das keiner aus.
german-hamburg	hängt	hangs (hängen)	Im Laden hängt eine ganze Wand voller gelber Regenmäntel.
german-hamburg	hätte	would have (haben, Konjunktiv II)	Ole zählt im Stillen die Jahre, die er auf so eine Wohnung gewartet hätte.
german-hamburg	höflich	polite	Nora zieht ihren Koffer über das Kopfsteinpflaster von Ottensen und nimmt sich vor, in Hamburg besonders höflich aufzutreten.
german-hamburg	hör	listen (hören, imperative); listen up (Hör zu)	Schreier: Hör auf deinen Freund!
german-hamburg	höre	hear (hören)	Das höre ich heute zum ersten Mal.
german-hamburg	hören	to listen; listen (Hören Sie, from formal)	Wie soll ich hier je den Unterschied hören?
german-hamburg	hört	hears (hören); one hears (man hört)	Ole kommt herein, hört das Stichwort und grinst.
german-hamburg	ich	I	Nora: Ich verstehe.
german-hamburg	ihm	him (dative)	Am Nachmittag legt Nora ihm ihre erste Kalkulation vor.
german-hamburg	ihn	him (accusative)	Frag einen Hamburger nach seinem Verein, und du kennst ihn besser als nach jedem langen Gespräch.
german-hamburg	ihnen	you (formal, dative); them	Brot, damit es Ihnen nie ausgeht.
german-hamburg	ihr	her; their	Nora: Und ihr, die ihr sonst kein Wort zu viel sagt, singt hier zwei Stunden am Stück?
german-hamburg	ihre	her; your (formal)	Am Nachmittag legt Nora ihm ihre erste Kalkulation vor.
german-hamburg	ihrem	her; your, formal (dative)	Kommt angeblich von den Franzosen und ihrem Butterteig, aus napoleonischer Zeit.
german-hamburg	ihren	her, your (declined)	Nora zieht ihren Koffer über das Kopfsteinpflaster von Ottensen und nimmt sich vor, in Hamburg besonders höflich aufzutreten.
german-hamburg	ihrer	her; your, formal (dative fem.)	Ole, der sie seit ihrer Ankunft eingewöhnt hat, bringt sie hinein; heute beginnt ihr erster Arbeitstag.
german-hamburg	im	in the (in + dem)	Fiete drückt Nora einen Schal in die Hand, Merle klatscht schon im Takt mit.
german-hamburg	immer	always	Irgendwo ist immer ein Haken.
german-hamburg	in	in	Am Millerntor drängt sich die Menge in Braun und Weiß, und die sonst so zugeknöpften Hamburger brüllen aus voller Kehle.
german-hamburg	indem	by doing; the way in which	Carstens: Hier gewinnt man ihn, indem man nicht übertreibt.
german-hamburg	ins	into the (in das)	Hier soll ich mich einfach ins Bett legen?
german-hamburg	irgendwann	at some point, eventually	Jetzt fehlt nur noch, dass du ihn irgendwann sogar magst.
german-hamburg	ist	is (sein)	Merle: Ist auch so gemeint.
german-hamburg	ja	yes; indeed (emphasis particle)	Sie sagen ja gar nichts.
german-hamburg	jacke	a jacket	Nicht der Regen ist schuld, sondern deine Jacke.
german-hamburg	jahr	year (das Jahr)	Mieter, die schwärmen, werden nach einem Jahr enttäuscht.
german-hamburg	jahre	years (das Jahr)	Ole zählt im Stillen die Jahre, die er auf so eine Wohnung gewartet hätte.
german-hamburg	jahren	years (das Jahr, dative)	In sieben Jahren spricht sie längst fließend Hamburgisch, hat zwei Umzüge hinter sich und weiß, wo welche Fähre ablegt.
german-hamburg	jede	every	Wer heute nicht schwärmt, klagt morgen nicht über jede Kleinigkeit.
german-hamburg	jeden	every	Wenn der Norden schon einmal laut wird, will ich jeden Ruf mitnehmen.
german-hamburg	jeder	every, each	Vor der Haustür in Eimsbüttel drängen sich viele Bewerber, jeder mit einer Mappe unter dem Arm.
german-hamburg	jemand	someone	Nora: Also muss ich warten, bis jemand es mir anbietet?
german-hamburg	jetzt	now	Nora: Dann brülle ich jetzt einfach mit, auch ohne die Gesänge schon zu kennen.
german-hamburg	kaffee	coffee (der Kaffee)	Nora: Nach dem zweiten Kaffee wäre ich anderswo längst per du.
german-hamburg	kalt	cold	Zieh dir was über, es ist kalt.
german-hamburg	kampf	fight, battle (der Kampf)	(NO APARECE)
german-hamburg	kann	can (können)	Greve: Überholen kann Sie hier niemand.
german-hamburg	karton	cardboard box (der Karton)	Wiebke schaut kurz herein und stellt eine Tüte Franzbrötchen auf einen Karton.
german-hamburg	kauft	buys (kaufen)	Wer stehen bleibt, kauft.
german-hamburg	kaum	hardly, barely	Dann käme man von Oktober bis April kaum vor die Tür.
german-hamburg	kehrt	returns (zurückkehren; kehrt ... zurück)	Wenn das Wasser kehrt.
german-hamburg	kein	no, not a	Kein Verein, eine Haltung.
